1568786	1568667	1573300
1568793	1568667	1573300
1568796	1568667	1573300
1568827	1568667	1573300
1568829	1568667	1573300
1568833	1568667	1573300
1568840	1568667	1573300
1568842	1568667	1573300
1568843	1568667	1573300
1568849	1568667	1573300
1568863	1568667	1573300
1568892	1568667	1573300
1568901	1568667	1573300
1568907	1568667	1573300
1568933	1568667	1573300
1568937	1568667	1573300
1568958	1568667	1573300
1568970	1568667	1573300
1568975	1568667	1573300
1568988	1568667	1573300
1569012	1568667	1573300
1569039	1568667	1573300
1569045	1568667	1573300
1569061	1568667	1573300
1569080	1568667	1573300
1569081	1568667	1573300
1569100	1568667	1573300
1569104	1568667	1573300
1569106	1568667	1573300
1569124	1568667	1573300
1569135	1568667	1573300
1569159	1568667	1573300
1569162	1568667	1573300
1569166	1568667	1573300
1569174	1568667	1573300
1569175	1568667	1573300
1569204	1568667	1573300
1569221	1568667	1573300
1569222	1568667	1573300
1569243	1568667	1573300
1569250	1568667	1573300
1569252	1568667	1573300
1569262	1568667	1573300
1569300	1568667	1573300
1569306	1568667	1573300
1569326	1568667	1573300
1569354	1568667	1573300
1569358	1568667	1573300
1569370	1568667	1573300
1569372	1568667	1573300
1569375	1568667	1573300
1569382	1568667	1573300
1569400	1568667	1573300
1569423	1568667	1573300
1569431	1568667	1573300
1569479	1568667	1573300
1569499	1568667	1573300
1569506	1568667	1573300
1569507	1568667	1573300
1569510	1568667	1573300
1569549	1568667	1573300
1569552	1568667	1573300
1569722	1568667	1573300
1569729	1568667	1573300
1569731	1568667	1573300
1570165	1568667	1573300
1570165	1570082	1571134
1570356	1568667	1573300
1570356	1570082	1571134
1570371	1568667	1573300
1570371	1570082	1571134
1570374	1568667	1573300
1570374	1570082	1571134
1570394	1568667	1573300
1570394	1570082	1571134
1570426	1568667	1573300
1570426	1570082	1571134
1570429	1568667	1573300
1570429	1570082	1571134
1571054	1568667	1573300
1571054	1570082	1571134
1571066	1568667	1573300
1571066	1570082	1571134
1571072	1568667	1573300
1571072	1570082	1571134
1571084	1568667	1573300
1571084	1570082	1571134
1571096	1568667	1573300
1571096	1570082	1571134
1571102	1568667	1573300
1571102	1570082	1571134
1571104	1568667	1573300
1571104	1570082	1571134
1571114	1568667	1573300
1571114	1570082	1571134
1571117	1568667	1573300
1571117	1570082	1571134
1571129	1568667	1573300
1571129	1570082	1571134
1571138	1568667	1573300
1571203	1568667	1573300
1571208	1568667	1573300
1571209	1568667	1573300
1571212	1568667	1573300
1571212	1568667	1573300
1571214	1568667	1573300
1571233	1568667	1573300
1571305	1568667	1573300
1571309	1568667	1573300
1571317	1568667	1573300
1571324	1568667	1573300
1571336	1568667	1573300
1571353	1568667	1573300
1571367	1568667	1573300
1571385	1568667	1573300
1571387	1568667	1573300
1571387	1568667	1573300
1571408	1568667	1573300
1571411	1568667	1573300
1571423	1568667	1573300
1571425	1568667	1573300
1571460	1568667	1573300
1571476	1568667	1573300
1571502	1568667	1573300
1571507	1568667	1573300
1571509	1568667	1573300
1571531	1568667	1573300
1571533	1568667	1573300
1571536	1568667	1573300
1571545	1568667	1573300
1571555	1568667	1573300
1571564	1568667	1573300
1571577	1568667	1573300
1571579	1568667	1573300
1571610	1568667	1573300
1571618	1568667	1573300
1571648	1568667	1573300
1571673	1568667	1573300
1571681	1568667	1573300
1571689	1568667	1573300
1571727	1568667	1573300
1571732	1568667	1573300
1571738	1568667	1573300
1571742	1568667	1573300
1571748	1568667	1573300
1571752	1568667	1573300
1571770	1568667	1573300
1571785	1568667	1573300
1571797	1568667	1573300
1571819	1568667	1573300
1571828	1568667	1573300
1571891	1568667	1573300
1571892	1568667	1573300
1571894	1568667	1573300
1571895	1568667	1573300
1571898	1568667	1573300
1571904	1568667	1573300
1571907	1568667	1573300
1571908	1568667	1573300
1572110	1568667	1573300
1572114	1568667	1573300
1572118	1568667	1573300
1572121	1568667	1573300
1572143	1568667	1573300
1572145	1568667	1573300
1572145	1568667	1573300
1572151	1568667	1573300
1572168	1568667	1573300
1572169	1568667	1573300
1572217	1568667	1573300
1572265	1568667	1573300
1572277	1568667	1573300
1572282	1568667	1573300
1572283	1568667	1573300
1572301	1568667	1573300
1572304	1568667	1573300
1572307	1568667	1573300
1572313	1568667	1573300
1572330	1568667	1573300
1572350	1568667	1573300
1572351	1568667	1573300
1572357	1568667	1573300
1572364	1568667	1573300
1572386	1568667	1573300
1572388	1568667	1573300
1572400	1568667	1573300
1572405	1568667	1573300
1572413	1568667	1573300
1572424	1568667	1573300
1572427	1568667	1573300
1572475	1568667	1573300
1572478	1568667	1573300
1572479	1568667	1573300
1572487	1568667	1573300
1572489	1568667	1573300
1572509	1568667	1573300
1572514	1568667	1573300
1572531	1568667	1573300
1572538	1568667	1573300
1572541	1568667	1573300
1572546	1568667	1573300
1572547	1568667	1573300
1572552	1568667	1573300
1572558	1568667	1573300
1572559	1568667	1573300
1572560	1568667	1573300
1572567	1568667	1573300
1572574	1568667	1573300
1572609	1568667	1573300
1572610	1568667	1573300
1572613	1568667	1573300
1572617	1568667	1573300
1572624	1568667	1573300
1572639	1568667	1573300
1572673	1568667	1573300
1572682	1568667	1573300
1572691	1568667	1573300
1572693	1568667	1573300
1572695	1568667	1573300
1572698	1568667	1573300
1572704	1568667	1573300
1572705	1568667	1573300
1572721	1568667	1573300
1572725	1568667	1573300
1572745	1568667	1573300
1572759	1568667	1573300
1572775	1568667	1573300
1572779	1568667	1573300
1572780	1568667	1573300
1572800	1568667	1573300
1572803	1568667	1573300
1572811	1568667	1573300
1572815	1568667	1573300
1572817	1568667	1573300
1572828	1568667	1573300
1572843	1568667	1573300
1572861	1568667	1573300
1572872	1568667	1573300
1572878	1568667	1573300
1572894	1568667	1573300
1572899	1568667	1573300
1572921	1568667	1573300
1572923	1568667	1573300
1572927	1568667	1573300
1572933	1568667	1573300
1572937	1568667	1573300
1572956	1568667	1573300
1572998	1568667	1573300
1573000	1568667	1573300
1573002	1568667	1573300
1573006	1568667	1573300
1573013	1568667	1573300
1573019	1568667	1573300
1573058	1568667	1573300
1573065	1568667	1573300
1573080	1568667	1573300
1573097	1568667	1573300
1573100	1568667	1573300
1573102	1568667	1573300
1573109	1568667	1573300
1573115	1568667	1573300
1573125	1568667	1573300
1573130	1568667	1573300
1573144	1568667	1573300
1573152	1568667	1573300
1573158	1568667	1573300
1573160	1568667	1573300
1573167	1568667	1573300
1573168	1568667	1573300
1573179	1568667	1573300
1573181	1568667	1573300
1573185	1568667	1573300
1573187	1568667	1573300
1573210	1568667	1573300
1573254	1568667	1573300
1573268	1568667	1573300
1573288	1568667	1573300
1573296	1568667	1573300
1573300	1568667	1573300
1616914	1616912	1619004
1616928	1616912	1619004
1616951	1616912	1619004
1616958	1616912	1619004
1616963	1616912	1619004
1616972	1616912	1619004
1616981	1616912	1619004
1617011	1616912	1619004
1617016	1616912	1619004
1617023	1616912	1619004
1617045	1616912	1619004
1617054	1616912	1619004
1617066	1616912	1619004
1617070	1616912	1619004
1617194	1616912	1619004
1617613	1616912	1619004
1617618	1616912	1619004
1617783	1616912	1619004
1617821	1616912	1619004
1617864	1616912	1619004
1618050	1616912	1619004
1618052	1616912	1619004
1618059	1616912	1619004
1618069	1616912	1619004
1618071	1616912	1619004
1618089	1616912	1619004
1618093	1616912	1619004
1618096	1616912	1619004
1618136	1616912	1619004
1618158	1616912	1619004
1618184	1616912	1619004
1618219	1616912	1619004
1618230	1616912	1619004
1618241	1616912	1619004
1618245	1616912	1619004
1618277	1616912	1619004
1618327	1616912	1619004
1618336	1616912	1619004
1618341	1616912	1619004
1618349	1616912	1619004
1618362	1616912	1619004
1618367	1616912	1619004
1618382	1616912	1619004
1618390	1616912	1619004
1618526	1616912	1619004
1618527	1616912	1619004
1618529	1616912	1619004
1618553	1616912	1619004
1618554	1616912	1619004
1618558	1616912	1619004
1618559	1616912	1619004
1618561	1616912	1619004
1618567	1616912	1619004
1618572	1616912	1619004
1618579	1616912	1619004
1618595	1616912	1619004
1618698	1616912	1619004
1618705	1616912	1619004
1618717	1616912	1619004
1618733	1616912	1619004
1618742	1616912	1619004
1618743	1616912	1619004
1618751	1616912	1619004
1618752	1616912	1619004
1618765	1616912	1619004
1618768	1616912	1619004
1618784	1616912	1619004
1618785	1616912	1619004
1618803	1616912	1619004
1618812	1616912	1619004
1618813	1616912	1619004
1618822	1616912	1619004
1618860	1616912	1619004
1618879	1616912	1619004
1618893	1616912	1619004
1618896	1616912	1619004
1618908	1616912	1619004
1618921	1616912	1619004
1618930	1616912	1619004
1618941	1616912	1619004
1618946	1616912	1619004
1619003	1616912	1619004
1649264	1649141	1650174
1649608	1649141	1650174
1649632	1649141	1650174
1649639	1649141	1650174
1649659	1649141	1650174
1649666	1649141	1650174
1649669	1649141	1650174
1649679	1649141	1650174
1649680	1649141	1650174
1649681	1649141	1650174
1649686	1649141	1650174
1649689	1649141	1650174
1649744	1649141	1650174
1649746	1649141	1650174
1649747	1649141	1650174
1649749	1649141	1650174
1649751	1649141	1650174
1649752	1649141	1650174
1649762	1649141	1650174
1649779	1649141	1650174
1649780	1649141	1650174
1649788	1649141	1650174
1649796	1649141	1650174
1649816	1649141	1650174
1649835	1649141	1650174
1649837	1649141	1650174
1649842	1649141	1650174
1649846	1649141	1650174
1649848	1649141	1650174
1649850	1649141	1650174
1649868	1649141	1650174
1649901	1649141	1650174
1649904	1649141	1650174
1649912	1649141	1650174
1649927	1649141	1650174
1649938	1649141	1650174
1649941	1649141	1650174
1649953	1649141	1650174
1649970	1649141	1650174
1649975	1649141	1650174
1649978	1649141	1650174
1649992	1649141	1650174
1650001	1649141	1650174
1650009	1649141	1650174
1650017	1649141	1650174
1650019	1649141	1650174
1650022	1649141	1650174
1650027	1649141	1650174
1650067	1649141	1650174
1650081	1649141	1650174
1650095	1649141	1650174
1650154	1649141	1650174
1650827	1650819	1651580
1650828	1650819	1651580
1650836	1650819	1651580
1650885	1650819	1651580
1650913	1650819	1651580
1650914	1650819	1651580
1650920	1650819	1651580
1650944	1650819	1651580
1650991	1650819	1651580
1650996	1650819	1651580
1651014	1650819	1651580
1651050	1650819	1651580
1651097	1650819	1651580
1651103	1650819	1651580
1651109	1650819	1651580
1651118	1650819	1651580
1651134	1650819	1651580
1651137	1650819	1651580
1651148	1650819	1651580
1651150	1650819	1651580
1651152	1650819	1651580
1651152	1650819	1651580
1651169	1650819	1651580
1651182	1650819	1651580
1651213	1650819	1651580
1651215	1650819	1651580
1651243	1650819	1651580
1651245	1650819	1651580
1651254	1650819	1651580
1651258	1650819	1651580
1651325	1650819	1651580
1651349	1650819	1651580
1651350	1650819	1651580
1651361	1650819	1651580
1651376	1650819	1651580
1651388	1650819	1651580
1651405	1650819	1651580
1651452	1650819	1651580
1651465	1650819	1651580
1651490	1650819	1651580
1651492	1650819	1651580
1651509	1650819	1651580
1651558	1650819	1651580
1651560	1650819	1651580
1651579	1650819	1651580
1652461	1652460	1653497
1652465	1652460	1653497
1652473	1652460	1653497
1652479	1652460	1653497
1652481	1652460	1653497
1652489	1652460	1653497
1652503	1652460	1653497
1652541	1652460	1653497
1652592	1652460	1653497
1652624	1652460	1653497
1652645	1652460	1653497
1652650	1652460	1653497
1652651	1652460	1653497
1652655	1652460	1653497
1652697	1652460	1653497
1652700	1652460	1653497
1652769	1652460	1653497
1652770	1652460	1653497
1652785	1652460	1653497
1652790	1652460	1653497
1652844	1652460	1653497
1652849	1652460	1653497
1652856	1652460	1653497
1652879	1652460	1653497
1652893	1652460	1653497
1652897	1652460	1653497
1652904	1652460	1653497
1652908	1652460	1653497
1652919	1652460	1653497
1652931	1652460	1653497
1652938	1652460	1653497
1652953	1652460	1653497
1652959	1652460	1653497
1652968	1652460	1653497
1652973	1652460	1653497
1652984	1652460	1653497
1653006	1652460	1653497
1653022	1652460	1653497
1653046	1652460	1653497
1653067	1652460	1653497
1653087	1652460	1653497
1653144	1652460	1653497
1653145	1652460	1653497
1653146	1652460	1653497
1653147	1652460	1653497
1653158	1652460	1653497
1653175	1652460	1653497
1653176	1652460	1653497
1653178	1652460	1653497
1653184	1652460	1653497
1653187	1652460	1653497
1653189	1652460	1653497
1653190	1652460	1653497
1653192	1652460	1653497
1653193	1652460	1653497
1653193	1652460	1653497
1653194	1652460	1653497
1653195	1652460	1653497
1653205	1652460	1653497
1653247	1652460	1653497
1653250	1652460	1653497
1653256	1652460	1653497
1653265	1652460	1653497
1653293	1652460	1653497
1653311	1652460	1653497
1653314	1652460	1653497
1653318	1652460	1653497
1653319	1652460	1653497
1653328	1652460	1653497
1653339	1652460	1653497
1653352	1652460	1653497
1653353	1652460	1653497
1653353	1652460	1653497
1653364	1652460	1653497
1653370	1652460	1653497
1653371	1652460	1653497
1653384	1652460	1653497
1653390	1652460	1653497
1653395	1652460	1653497
1653415	1652460	1653497
1653421	1652460	1653497
1653424	1652460	1653497
1653452	1652460	1653497
1653454	1652460	1653497
1653470	1652460	1653497
1653475	1652460	1653497
1653484	1652460	1653497
1653495	1652460	1653497
1653495	1652460	1653497
1655217	1655217	1656148
1655222	1655217	1656148
1655224	1655217	1656148
1655224	1655217	1656148
1655275	1655217	1656148
1655276	1655217	1656148
1655278	1655217	1656148
1655284	1655217	1656148
1655284	1655217	1656148
1655298	1655217	1656148
1655310	1655217	1656148
1655316	1655217	1656148
1655320	1655217	1656148
1655324	1655217	1656148
1655327	1655217	1656148
1655327	1655217	1656148
1655342	1655217	1656148
1655365	1655217	1656148
1655385	1655217	1656148
1655387	1655217	1656148
1655392	1655217	1656148
1655393	1655217	1656148
1655399	1655217	1656148
1655437	1655217	1656148
1655453	1655217	1656148
1655458	1655217	1656148
1655482	1655217	1656148
1655498	1655217	1656148
1655504	1655217	1656148
1655513	1655217	1656148
1655514	1655217	1656148
1655521	1655217	1656148
1655547	1655217	1656148
1655601	1655217	1656148
1655605	1655217	1656148
1655619	1655217	1656148
1655630	1655217	1656148
1655660	1655217	1656148
1655680	1655217	1656148
1655686	1655217	1656148
1655720	1655217	1656148
1655726	1655217	1656148
1655768	1655217	1656148
1655777	1655217	1656148
1655803	1655217	1656148
1655819	1655217	1656148
1655831	1655217	1656148
1655841	1655217	1656148
1655902	1655217	1656148
1655903	1655217	1656148
1655917	1655217	1656148
1655923	1655217	1656148
1655933	1655217	1656148
1655998	1655217	1656148
1656029	1655217	1656148
1656030	1655217	1656148
1656049	1655217	1656148
1656055	1655217	1656148
1656095	1655217	1656148
1656106	1655217	1656148
1656129	1655217	1656148
1656140	1655217	1656148
1656144	1655217	1656148
1656145	1655217	1656148
1682563	1682533	1683579
1682614	1682533	1683579
1682665	1682533	1683579
1682673	1682533	1683579
1682872	1682533	1683579
1704906	1704904	1706500
1704933	1704904	1706500
1704944	1704904	1706500
1704947	1704904	1706500
1704955	1704904	1706500
1704987	1704904	1706500
1705005	1704904	1706500
1705011	1704904	1706500
1705047	1704904	1706500
1705053	1704904	1706500
1705056	1704904	1706500
1705097	1704904	1706500
1705123	1704904	1706500
1705124	1704904	1706500
1705163	1704904	1706500
1705168	1704904	1706500
1705170	1704904	1706500
1705196	1704904	1706500
1705205	1704904	1706500
1705227	1704904	1706500
1705251	1704904	1706500
1705252	1704904	1706500
1705257	1704904	1706500
1705278	1704904	1706500
1705298	1704904	1706500
1705314	1704904	1706500
1705317	1704904	1706500
1705326	1704904	1706500
1705369	1704904	1706500
1705380	1704904	1706500
1705386	1704904	1706500
1705390	1704904	1706500
1705479	1704904	1706500
1705549	1704904	1706500
1705587	1704904	1706500
1705651	1704904	1706500
1705941	1704904	1706500
1706216	1704904	1706500
1706217	1704904	1706500
1706218	1704904	1706500
1706219	1704904	1706500
1706221	1704904	1706500
1706222	1704904	1706500
1706224	1704904	1706500
1706300	1704904	1706500
1710311	1710259	1711417
1710316	1710259	1711417
1710509	1710259	1711417
1710515	1710259	1711417
1710752	1710259	1711417
1722897	1722778	1724179
1722903	1722778	1724179
1722912	1722778	1724179
1722924	1722778	1724179
1723127	1722778	1724179
1723131	1722778	1724179
1723209	1722778	1724179
1723210	1722778	1724179
1723255	1722778	1724179
1723688	1722778	1724179
1723809	1722778	1724179
1725131	1724655	1727106
1725607	1724655	1727106
1726587	1724655	1727106
1726752	1724655	1727106
1727038	1724655	1727106
1727041	1724655	1727106
